cnpj,DataInicial,DataFinal,diasOperacao,rentabilidade,rentabilidadeCDI
34187326000191,2019-12-17,2020-05-07,96,-2.6805739162630404,1.5164786606708613
34200572000136,2019-12-03,2020-05-07,106,-0.4133297527287083,1.703588410685808
34200593000151,2019-09-11,2020-05-07,164,0.23612154022021326,2.911021058187213
34200609000126,2019-09-04,2020-05-07,169,-19.48993079597232,3.028140769880139
34337307000102,2019-11-05,2020-05-07,125,-2.6946654089579747,2.071076020001783
34218574000152,2019-09-20,2020-05-07,157,48.95088236802039,2.7492073192912914
34218587000121,2019-11-27,2020-05-07,110,-11.391198846586448,1.7808441127370456
34507447000173,2019-12-30,2020-05-07,88,-8.364599409182837,1.3778001181170563
34507804000101,2019-11-27,2020-05-07,110,-9.3376615759039,1.7808441127370456
34109825000160,2019-12-30,2020-05-07,88,-0.3024294838602781,1.3778001181170563
34109921000109,2019-11-18,2020-05-07,117,-32.4921882335953,1.9161828281758053
35411791000127,2019-12-17,2020-05-07,96,-7.610535204499835,1.5164786606708613
35415889000152,2019-12-30,2020-05-07,88,25.550652922692386,1.3778001181170563
35343860000102,2020-01-22,2020-04-13,56,-25.525932853703093,0.8711509217323554
35345268000140,2020-02-20,2020-05-07,51,-0.8926169404485873,0.7484612572710159
35348787000161,2019-12-10,2020-05-07,101,1.5725894593251688,1.6071012406094098
35354655000142,2020-02-06,2020-05-07,61,-26.84012443134003,0.9111571583213962
35020152000130,2019-12-23,2020-05-07,92,-20.446188004353584,1.4471156926434414
35020227000183,2020-02-14,2020-05-07,55,-7.524922986181681,0.8135081168438418
35030809000140,2019-10-29,2020-05-07,130,5.051863066292284,2.1718589103399744
35087892000194,2019-11-08,2020-05-07,122,-22.767698862089215,2.012963505372656
35420830000152,2020-02-21,2020-05-07,50,-2.0603356867545997,0.7322061011724612
35651477000111,2020-04-15,2020-05-07,15,2.0122320152410778,0.199362295711758
35654756000139,2020-04-07,2020-05-07,20,0.1736563857444251,0.2706593960717374
35670344000192,2020-02-05,2020-05-07,62,-6.616100968753713,0.9284018659681648
35686368000130,2020-02-20,2020-05-07,51,-30.361023729970626,0.7484612572710159
35689410000176,2020-02-17,2020-05-07,54,-7.461576782329216,0.7972424658271304
35690243000183,2020-01-23,2020-05-06,70,-7.753718015560452,1.0693577703738022
35690456000105,2020-02-19,2020-05-06,51,-3.3478445570263804,0.7503852791504562
35690521000100,2020-05-04,2020-05-07,4,0.5848127114415291,0.042687072513825086
35690545000151,2020-03-16,2020-05-06,35,0.411413938966132,0.49061230442766224
35693745000168,2020-01-08,2020-05-07,82,-4.499299644271115,1.273915548311222
35697294000137,2020-02-07,2020-05-07,60,-2.5629234821574975,0.8948757522212469
35699303000129,2020-03-30,2020-05-07,26,2.9600047380856864,0.35628288542548514
24752477000191,2016-09-21,2020-05-07,908,83.13523952768536,30.237203262255676
24752530000154,2016-08-31,2017-05-08,170,9.733106177177397,8.628526192398756
25098109000134,2016-09-02,2020-05-07,920,43.26361863185419,31.059457933321855
25079578000106,2016-12-30,2020-05-07,839,35.43665771173936,25.684920539740542
25079965000142,2017-07-19,2020-05-07,702,20.363510762454663,18.36232679013079
26142798000108,2016-11-07,2020-05-07,877,28.714251139026725,28.14910040020262
25682049000100,2016-10-14,2020-05-07,892,-24.464275408365566,29.148882820374155
26218419000108,2017-04-28,2020-05-07,758,38.87392401944214,21.028982878541534
26218447000125,2017-02-10,2020-05-07,809,25.080714385335146,23.855853677272478
26218389000130,2016-12-30,2020-05-07,839,49.641110022858626,25.684920539740542
26343811000189,2017-07-17,2020-05-07,704,18.651530370291013,18.453090212125556
26407067000139,2017-05-16,2020-05-07,747,21.838270103333524,20.472745570120733
26407073000196,2017-06-08,2020-05-07,730,19.65705640379396,19.639367751402936
26507089000170,2017-05-23,2019-12-18,648,17.857798798543833,18.445106000167844
26570551000184,2017-01-13,2020-05-07,829,16.559569849524713,25.052532279797557
26570557000151,2016-12-02,2020-05-07,859,32.24301905138098,26.96597955705926
26498249000162,2017-02-02,2020-05-07,815,25.337070854808875,24.213649836335517
26689716000131,2017-03-20,2019-08-07,597,25.161661880907182,18.34392914752485
26698124000186,2017-05-18,2020-05-07,745,25.32453540684223,20.37188651486044
26698176000152,2017-05-15,2018-04-24,237,9.960727683812154,7.561594209751554
26773356000151,2017-04-17,2020-05-07,766,140.83840560381765,21.43513152064356
26840602000140,2017-07-28,2020-05-07,695,19.38125975763363,18.04947507579446
27036330000193,2017-03-09,2020-05-07,792,20.508591179979785,22.87368974849986
26861957000116,2017-12-19,2020-05-07,597,13.365758118159254,14.520507925351044
26860954000168,2017-05-26,2020-05-07,739,19.432677633982422,20.069815697925677
27249843000182,2017-08-21,2020-05-07,679,6.180647671067474,17.395749407136485
27553781000106,2018-02-26,2020-05-07,552,-1.3098704298556862,13.176501971026667
27580008000120,2017-08-14,2020-05-07,684,16.96343216552636,17.59964884969103
27565939000150,2018-11-30,2018-12-31,2,11.551880549942783,0.49355337739502847
27804670000117,2017-07-05,2020-05-07,712,30.589571970959305,18.816840432399793
27825163000160,2017-07-25,2017-11-16,79,2.3360671310500125,2.5422234968537127
27880199000146,2017-07-06,2020-05-07,711,35.682232616351016,18.771310638179763
28021556000183,2017-07-31,2020-05-06,692,9.48304862577345,17.991724098859386
28047037000194,2018-04-20,2020-05-07,514,54.06475888505724,12.105506982854909
28036862000193,2017-12-11,2020-05-07,603,7.258966325787086,14.702330910141592
28038025000101,2017-12-06,2020-05-07,606,13.918530735669886,14.795476039120814
28039263000123,2017-11-30,2019-06-18,387,12.99027416534775,10.096901397346581
28254528000106,2018-02-26,2020-05-07,552,11.87151787470988,13.176501971026667
28254533000119,2018-04-24,2020-05-07,512,11.501842879301783,12.050409507042769
28515891000138,2018-01-29,2020-04-27,563,6.628369823140368,13.592690517305893
28515917000148,2018-01-29,2020-05-07,570,5.773882632762106,13.705864636548748
28557951000185,2017-10-17,2020-05-07,640,23.150547179528935,15.927466591803574
28491477000136,2018-04-20,2020-05-07,514,13.631046879436305,12.105506982854909
28767201000138,2018-03-14,2020-05-07,540,27.598148153025548,12.830552174731281
28692576000186,2018-05-14,2020-05-07,499,18.486212419783143,11.692935376308334
28888814000123,2017-12-22,2020-05-07,594,41.677770874113705,14.429704544328459
28951272000196,2018-02-28,2020-05-07,550,6.792006483845792,13.118770098441267
29127751000155,2018-03-15,2020-05-07,539,22.136485557999166,12.801770802910895
29056024000144,2018-01-30,2020-05-07,569,7.796739999999991,13.67580420688428
29562526000147,2018-04-06,2020-05-07,524,16.63946857849805,12.38140101677252
29574918000126,2018-06-01,2020-05-07,486,19.81748165928474,11.336601694365678
29574934000119,2018-04-17,2019-04-09,246,-1.2721274045103148,6.212186478624737
29599938000151,2018-06-08,2020-05-07,481,-5.043797051068799,11.199853177582808
29603034000152,2018-10-01,2020-05-07,401,-0.6242740533912716,9.034579863320126
24688398000169,2017-04-20,2020-05-07,763,36.08682325344175,21.28266630406759
24714864000133,2019-10-01,2020-05-07,150,-0.8926291278477771,2.599211871763618
24751277000114,2016-09-20,2020-05-07,909,37.719756837956965,30.305527001459097
24752436000103,2016-11-07,2020-05-07,877,27.959356624817964,28.14910040020262
24814904000119,2016-06-20,2020-05-07,902,-1.5375831794355421,34.82432158057858
24759341000103,2016-06-29,2020-03-03,512,273.53084496933764,33.46145403427687
25069955000126,2016-07-26,2020-05-07,948,33.15838218655611,32.99829730363282
25307325000142,2016-11-18,2020-05-07,869,15.201382403741226,27.621418980816316
25306735000179,2016-10-03,2020-05-07,900,22.33002760252365,29.691901454833737
26094704000164,2017-01-17,2017-07-19,126,0.25585902749232226,5.550768850943677
26123764000168,2016-12-16,2020-05-07,849,34.53774955796274,26.323826144869923
26218533000138,2017-04-05,2017-07-18,71,-0.8005658814165595,2.879801368335566
26218550000175,2017-05-09,2020-05-07,752,21.765911133467352,20.72526309155962
26243316000106,2016-12-20,2020-05-07,847,26.699435888111477,26.19578572612291
26261516000183,2017-06-21,2018-08-20,293,16.395195368787398,8.613176482351669
26360183000140,2017-10-13,2020-05-07,642,11.374583195887977,15.99948959857722
26570538000125,2017-02-21,2017-08-25,128,4.45525119139949,5.294455410265253
26698223000168,2017-07-03,2020-05-07,714,19.323737978497668,18.907952387704352
27750718000151,2017-08-09,2020-05-07,687,13.928589959988269,17.722158464929507
27757403000136,2018-02-09,2018-07-27,116,1.8323038917386514,2.8929100059549517
28075007000191,2017-08-17,2020-05-07,681,24.51981038333195,17.477266726218122
28296482000198,2017-11-06,2020-05-07,627,-1.2123253544416568,15.479542752218034
28280887000138,2017-12-26,2020-05-07,593,-0.9647569344279461,14.399452753042441
28504495000105,2018-01-04,2020-05-07,587,9.953628395374503,14.218109882388319
28515850000141,2017-09-13,2020-05-07,663,15.581812571973842,16.758438043463244
29177021000169,2018-05-30,2020-05-07,487,4.158484411411512,11.363971571160203
29092126000115,2018-03-23,2020-05-07,533,10.517125022430939,12.630286128528923
29242437000113,2018-07-17,2020-05-07,454,39.93673686480328,10.46430832233276
29259706000154,2018-11-28,2020-05-07,362,4.585886382724613,7.992789408281009
29276683000196,2019-01-17,2020-05-07,328,7.75405493620267,7.092686709850637
29242742000105,2018-12-21,2020-05-07,345,10.192289104133323,7.541796353900976
29242753000195,2018-04-03,2019-12-19,434,-96.89926714855707,10.822148650056063
29587373000192,2018-07-23,2020-05-07,450,10.858321153406525,10.355753282086466
29599351000142,2019-06-11,2020-05-07,229,-5.022088085558973,4.5142985585269635
34172683000186,2019-08-16,2020-05-07,182,0.14799142918151542,3.333276196939816
34258751000124,2019-08-27,2020-05-07,175,8.326322775292905,3.1688603802739745
34258803000162,2020-03-03,2020-05-07,45,-0.4089838187004924,0.6509696522874808
34258865000174,2019-08-21,2020-05-07,179,-18.395621260626115,3.2627802154509666
34462068000104,2019-12-27,2020-05-07,89,-36.56106770434864,1.3951245703792026
34462096000121,2019-10-30,2020-05-07,129,-21.303547250121145,2.1505380500381754
34473526000100,2019-12-17,2020-05-07,96,-20.106185711105486,1.5164786606708613
34474470000109,2020-04-15,2020-05-07,15,0.5349863970929958,0.199362295711758
34474531000138,2020-04-09,2020-05-07,18,1.8319175071004556,0.24213447015331013
34475172000133,2019-12-30,2020-05-07,88,-13.74934951307064,1.3778001181170563
26861987000122,2018-03-22,2020-01-16,458,10.436284171274446,11.354967870512954
26860828000103,2017-06-05,2020-05-07,733,34.82903097851493,19.777008166699627
27250813000196,2017-03-31,2020-05-07,776,30.259703307465813,21.983750910255793
27249854000162,2017-08-15,2020-05-07,683,14.353516032502966,17.55884064933644
27249891000170,2017-07-10,2020-05-07,709,26.547005177798,18.68030338316411
27292851000101,2017-06-06,2020-05-07,732,21.789513542419357,19.731110442822477
27565169000145,2017-05-25,2020-05-07,739,25.19831187490984,20.120108140928906
27565740000121,2018-06-15,2020-05-07,476,11.63082121790291,11.063272621349785
27580207000139,2017-06-14,2017-06-19,3,0.47041585027838284,0.07668269495553215
27565909000143,2018-09-03,2020-05-07,420,0.09738062125637104,9.544983635708881
27590993000155,2017-12-07,2020-05-07,605,14.13392907627129,14.763002699876848
27591034000154,2020-03-02,2020-05-06,43,10.040668494015259,0.6528918123421379
27771966000189,2017-09-26,2020-05-07,654,13.666750243921655,16.432568282997238
27880073000171,2018-03-05,2020-05-07,547,15.101602626005729,13.032227502311722
27880083000107,2017-09-01,2020-05-07,670,22.248110822035414,17.029620893735785
28021502000118,2019-01-31,2020-05-07,318,7.5254715933626315,6.829381188831651
28254364000117,2017-12-27,2020-05-07,592,23.017871295525794,14.369208959425217
28254509000180,2018-02-16,2019-10-01,409,10.350221969136065,10.478309108857786
28470603000176,2017-09-20,2020-05-07,658,15.754167939221308,16.577286853292584
28579454000188,2017-12-01,2020-05-07,609,14.120426913555528,14.892951199189962
28475193000156,2018-03-29,2020-05-07,529,53.97971400340491,12.519602547295072
28491468000145,2018-04-10,2020-05-07,522,1.9486633234792938,12.326167944902089
28703541000103,2018-01-25,2020-05-07,572,-3.255869554079993,13.766009345519837
28777342000131,2018-08-31,2020-05-07,421,8.372436652742522,9.571913079035998
28692245000146,2018-03-01,2018-08-01,107,-1.48309045662407,2.654063493160308
28881120000164,2017-12-29,2020-05-07,590,23.874110700000006,14.308745356740292
28902921000169,2018-06-26,2020-05-07,468,-4.723918093770596,10.872341623607017
28951258000192,2018-02-26,2018-03-19,16,-0.6290783298218416,0.38340932234994796
29078030000100,2018-04-05,2020-05-07,525,9.055028313548764,12.409027736584456
29720568000169,2018-04-04,2020-05-06,519,33.131236641000015,12.420667159556164
29602952000167,2018-08-21,2020-05-07,429,13.1540608985242,9.787587084748095
29603054000123,2019-04-23,2019-05-10,13,-2.7374805800941315,0.29584038379806277
29603075000149,2018-04-27,2018-07-25,62,0.6860564122051827,1.5106757853716068
29603080000151,2018-04-24,2019-09-27,361,8.564129747050476,9.16618927260342
29722376000191,2018-03-21,2018-07-09,76,-35.38303802930785,1.8615448565733939
30032145000135,2019-02-28,2020-05-07,298,-0.8201178378518859,6.304710698847438
30129201000154,2018-06-26,2020-05-07,469,4.752698195806326,10.872341623607017
30521486000174,2018-10-16,2020-05-07,391,13.761186769070633,8.766499868859047
30521681000102,2018-09-25,2020-05-07,405,11.345919970693942,9.14183528819179
30509130000115,2019-05-29,2020-05-07,238,-0.015063631635015007,4.746109535060317
30509143000194,2019-05-09,2020-05-07,252,-0.33679302142128886,5.1077267653159675
30998112000144,2019-03-08,2020-05-07,294,10.044290817943802,6.200086224041645
30910311000159,2018-09-06,2020-05-07,417,5.810096506667395,9.46423500984961
31158712000167,2018-08-30,2020-05-07,422,-0.9762207090360353,9.598849142428234
31159166000189,2018-11-07,2020-05-07,376,4.818093097161036,8.365615220778878
31366348000120,2018-12-24,2020-05-07,344,44.10389196924629,7.515326080619911
31389791000117,2018-10-08,2020-05-07,396,9.248100711869235,8.900457374635984
31389814000193,2018-10-11,2020-05-07,393,-12.586790842764428,8.820063086214969
31933186000165,2018-12-18,2020-05-07,348,89.54762625565881,7.621246282050165
31635466000197,2018-11-30,2019-06-27,143,22.15297959870586,3.557424306948964
31660007000163,2019-02-11,2019-02-21,9,0.7647350580621604,0.19712980402812885
31666624000176,2019-05-09,2020-05-07,252,2.2381466516148807,5.1077267653159675
32228214000106,2019-09-16,2020-05-07,161,-1.4734060400344418,2.840813147410337
32308398000114,2020-03-30,2020-05-07,26,-2.077119676820216,0.35628288542548514
32265550000129,2019-04-03,2020-05-07,276,10.202049792091383,5.730548888778242
32265576000177,2019-05-07,2020-05-07,254,3.315470211417093,5.159488181021232
32273402000156,2019-03-25,2020-05-07,283,4.382223561476306,5.912899556729689
32471551000120,2019-12-30,2020-05-07,88,-32.32275484678494,1.3778001181170563
32745426000160,2019-05-03,2020-05-07,256,10.699712536650896,5.211275087185063
32753864000170,2019-05-16,2020-05-07,247,-5.089707980640668,4.978434664485487
32672469000163,2019-09-17,2020-05-07,160,-0.017456126485537737,2.817421155923161
32683896000147,2019-10-01,2020-05-07,150,6.37671180016981,2.599211871763618
32683905000108,2019-10-23,2020-05-07,134,-3.5099833965600236,2.257186861736038
32485528000194,2019-10-02,2020-05-07,149,-2.380845825910771,2.577801832965032
32485565000100,2020-05-06,2020-05-07,2,-1.8226043937571657,0.014226999999977785
32485595000109,2019-09-25,2020-05-07,154,-5.601437825118561,2.684896723318997
32512093000120,2019-12-27,2020-05-07,89,-2.472237198112903,1.3951245703792026
32528264000109,2019-02-13,2019-08-09,123,-51.86019308032732,3.03727084787484
33632727000140,2019-12-31,2020-05-07,78,-20.430266532682506,1.3604786259246548
33632814000106,2019-09-27,2020-04-13,127,-20.756679366091323,2.408681521802425
33842625000150,2019-08-16,2020-05-07,182,-0.20367019257826469,3.333276196939816
34054867000141,2019-10-01,2020-05-07,150,-23.930464798421745,2.599211871763618
34626238000149,2019-09-23,2020-05-07,156,-2.787825124501131,2.727765979975949
34626573000147,2019-11-28,2020-05-07,109,-5.924694700950816,1.7615246872751733
34643834000137,2020-02-11,2020-05-07,58,-8.066269034228169,0.8623208203169197
34643990000106,2020-03-23,2020-05-07,31,1.584553462903715,0.4276916430133948
34400301000124,2019-11-12,2020-05-07,120,-8.506605067826412,1.974240210904754
34400351000101,2019-11-01,2020-05-07,127,-12.085876748055934,2.10983608651667
31961612000174,2018-12-27,2020-05-07,342,-0.9956405925668377,7.462405078585732
31962028000133,2019-03-12,2020-05-07,292,3.3094571660899685,6.147812607023706
31963185000163,2018-12-31,2019-10-11,199,10.478568830429968,4.863368185922612
32275217000109,2019-10-07,2020-05-07,145,-10.110641090146332,2.5135985194649324
32275235000182,2019-02-21,2020-05-07,301,7.180856857768392,6.435636249588961
32287513000111,2019-11-20,2020-05-07,115,-2.458028975094817,1.8774962708688614
32295709000158,2019-02-25,2020-05-07,301,2.613688522287405,6.383246690557587
32312111000120,2019-07-09,2020-05-07,210,9.67914868282187,4.026603165519327
32319396000120,2019-07-22,2020-05-07,201,3.549066663983358,3.796384510408579
32710192000116,2019-12-02,2020-05-07,107,34.49115277876666,1.7228968369455533
32738755000184,2019-04-09,2020-05-07,272,36.55106109199626,5.626489500669307
32739825000119,2019-04-24,2020-05-07,262,6.859309976909134,5.366788873989448
32755165000160,2019-07-11,2020-05-07,208,0.75602876665537,3.975399376455724
32756812000158,2019-05-07,2020-05-07,254,3.588679128093508,5.159488181021232
33589389000101,2019-08-13,2020-05-07,185,-0.6100558319577787,3.4038203049985283
33599991000120,2019-07-01,2020-05-07,216,4.92522137651854,4.180365877484005
33499678000110,2019-07-01,2020-05-07,216,-3.764257608581889,4.180365877484005
33388382000121,2019-10-25,2020-05-07,132,-28.358824128765125,2.2145139821422966
33388816000193,2019-07-31,2020-05-07,194,-2.4437177607744665,3.6176778549810384
33401130000195,2019-07-03,2020-05-07,214,-1.0232670107473862,4.129086403612581
33600915000197,2019-08-19,2020-05-07,181,-15.43544065327499,3.309772190668725
33769161000101,2019-09-10,2020-05-07,165,2.193428657726759,2.934434344588177
34489041000105,2019-11-13,2020-05-06,118,-13.374397100000001,1.940381018155457
34644067000180,2019-11-04,2020-05-07,126,-0.6196082153543836,2.0904542137841986
34644314000149,2019-11-11,2020-05-07,121,-18.99768666530267,1.9936000204087811
34658702000189,2020-01-21,2020-05-07,73,-38.8042255438677,1.1182882594921617
34660496000141,2019-12-06,2020-05-07,103,1.2171720029094724,1.645685119177509
34546439000136,2019-09-16,2020-05-07,161,5.668237107799046,2.840813147410337
34793128000171,2020-04-02,2020-05-07,23,-0.0013100601317539429,0.3134620051582049
34798972000195,2020-01-17,2020-05-07,75,0.9592336633263754,1.1528514210504825
34799112000176,2019-12-05,2020-05-07,104,2.653755842201755,1.6649825524973627
34803996000195,2019-10-31,2020-05-07,128,3.675048413928206,2.1292216388976826
34804063000112,2019-10-25,2020-05-07,132,3.276481086174199,2.2145139821422966
27619731000176,2020-02-06,2020-05-07,61,1.0953313852891666,0.9111571583213962
27825119000150,2018-12-12,2020-05-07,352,22.81120118447817,7.727270832222843
27928088000162,2017-07-25,2020-05-07,698,16.027677496390137,18.181008532375607
27825226000188,2017-06-26,2020-05-07,719,51.83212619606237,19.136038061749126
27825252000106,2018-03-05,2020-05-07,547,-3.9007479151238367,13.032227502311722
27880102000103,2018-06-01,2020-05-07,486,11.91575436121013,11.336601694365678
28021668000134,2017-08-14,2020-05-07,684,16.612685078589728,17.59964884969103
28047056000110,2018-04-20,2020-05-07,514,33.27803929679749,12.105506982854909
28039247000130,2017-10-27,2019-04-18,368,8.815156884333852,9.671790361868204
28254550000156,2017-08-18,2020-05-07,680,16.940984391979352,17.43650099362819
28515902000180,2018-01-29,2019-08-05,380,12.687153672539498,9.81293775677823
28557970000101,2017-10-10,2020-05-07,644,17.52418367074984,16.071557351550013
28692472000171,2018-05-22,2020-05-07,493,8.111669560248558,11.528332184905544
28692566000140,2018-04-12,2020-05-07,520,5.608674271075764,12.270962018913467
28877869000138,2018-01-03,2020-05-07,587,14.85602913901085,14.248313719365612
28877890000133,2017-12-15,2020-05-07,599,20.80419233895341,14.581083539831475
28881102000182,2018-02-01,2020-03-06,526,11.816239594120525,12.93554245489923
28881110000129,2018-01-19,2020-05-07,576,-6.518552264646626,13.886394220908294
28951227000131,2017-12-26,2020-05-07,593,26.299792216267438,14.399452753042441
28951285000165,2018-02-28,2020-05-07,550,6.665084470949045,13.118770098441267
29127763000180,2018-03-01,2020-05-07,549,11.24316621583108,13.089915206576297
29127773000115,2018-02-22,2020-05-07,554,30.90293395936201,13.234263307945081
29054793000103,2018-03-23,2020-05-07,533,15.00718239278276,12.630286128528923
29055966000108,2018-03-21,2020-05-07,535,18.87473719111499,12.686718713842104
29078039000103,2018-05-10,2020-05-07,501,9.434267106708916,11.747857074786339
29574952000109,2018-03-07,2020-05-07,545,10.702601493312525,12.97456922481981
29722332000161,2018-03-29,2020-05-07,529,11.500358298986878,12.519602547295072
29603085000184,2018-05-04,2020-05-07,505,17.58566461639255,11.857781503385766
29722362000178,2018-03-29,2020-05-07,529,12.138594026411088,12.519602547295072
29941942000156,2018-11-28,2020-05-07,362,6.575985230175996,7.992789408281009
30045296000128,2018-06-08,2020-05-07,481,12.026815345933883,11.199853177582808
30056738000131,2019-05-20,2020-05-07,245,405.9140972891083,4.926762366619197
30036170000197,2018-08-28,2020-05-07,424,21.935071035534538,9.652741135917854
30038162000180,2019-03-28,2020-05-07,280,56.67031732177947,5.834710792423792
30056813000164,2019-06-26,2020-05-07,219,1.4474818146381851,4.25733244177946
30056853000106,2019-11-19,2020-05-07,116,-1.9105365131672936,1.8968377135358816
30056871000198,2019-11-19,2020-05-07,116,-4.881345382318636,1.8968377135358816
30128848000161,2018-11-07,2020-05-07,376,-18.205146652397243,8.365615220778878
30129165000129,2018-07-24,2020-05-07,449,0.6393461403728207,10.328631194679904
30257316000124,2018-06-08,2020-05-07,481,13.558577766768053,11.199853177582808
30259209000135,2020-01-03,2020-02-28,35,-3.7631440435247354,0.6380275128530233
30507884000136,2018-08-24,2019-07-02,212,0.14351557038485563,5.330470366987616
30507901000135,2019-06-27,2020-05-07,218,-5.264495317858497,4.231670604476645
30521616000179,2018-10-22,2019-05-20,143,4.962980697567598,3.557424306948942
30521661000123,2018-10-15,2020-05-07,392,15.00709743862172,8.793278181126762
30508095000110,2018-09-27,2020-05-07,403,7.3693200745770016,9.088194394075844
30521878000133,2019-04-18,2020-05-07,265,-22.251824888390004,5.444631946070921
30508983000132,2019-04-23,2020-05-07,263,-1.598743495625654,5.392730177410221
30804745000174,2018-08-07,2019-07-08,229,-13.973611594737234,5.77168124803773
30830302000158,2018-12-18,2020-05-06,347,57.959196489830525,7.605937185366818
31008682000102,2018-11-05,2020-05-07,378,10.710893650885666,8.418981018234684
30994978000187,2018-12-27,2020-05-07,342,18.063481418715167,7.462405078585732
30995018000131,2018-12-27,2020-05-07,342,7.812092276199478,7.462405078585732
31353579000108,2018-11-09,2020-05-07,374,5.418285450496119,8.312275690940707
31524727000100,2019-01-07,2020-03-31,308,14.840708303889638,6.9380624103027255
35699463000178,2020-03-24,2020-05-07,30,10.987265565689919,0.41340582776627777
35700175000196,2020-04-13,2020-05-07,17,6.23084732374839,0.22787505036991895
35705774000100,2020-01-27,2020-05-07,69,-40.45085978003642,1.0491973622500206
28881195000145,2018-10-23,2020-05-07,386,8.86818762191719,8.632707143045248
28903657000188,2017-11-06,2020-05-07,627,25.037634115153097,15.479542752218034
29117601000160,2018-02-21,2020-01-20,482,8.287490734542668,11.991415940664707
29045575000102,2018-07-27,2020-05-07,446,36.4114413233998,10.247304920612144
29022780000152,2017-12-21,2020-05-07,595,36.820663243081086,14.459964335398157
29242448000101,2018-07-16,2020-05-07,455,-52.63922610520346,10.491463763247634
29242460000108,2018-07-02,2020-05-07,465,28.447913719554574,10.763385602517971
29259742000118,2018-07-02,2020-05-07,465,-5.869958296831534,10.763385602517971
29241774000196,2018-06-05,2020-05-07,484,35.54608479572412,11.281882119173003
29613207000113,2018-04-18,2020-05-07,516,7.707836188171813,12.160631551221645
29470015000103,2018-03-19,2020-05-07,537,2.803885532169992,12.744230082478758
29549625000199,2018-02-27,2020-05-07,551,11.430065803997236,13.147632352631877
29319740000177,2018-09-06,2020-05-07,417,21.490042937306917,9.46423500984961
29993561000110,2018-08-27,2019-09-11,262,14.566781437586783,6.577211985154596
29733985000146,2018-05-29,2020-05-07,488,6.0994281496951075,11.391348176291526
29734052000173,2018-12-13,2020-05-07,351,1.5806807859033434,7.700754906364904
29734070000155,2018-06-18,2020-05-07,475,5.616521088833992,11.035976647210632
29734143000109,2018-12-07,2020-05-07,355,4.881039776762064,7.8068577855517685
29773773000192,2019-10-31,2020-05-06,127,2.2374757422482405,2.1146937814134237
29852612000194,2018-08-09,2020-05-07,437,13.026391662808411,10.003685608709677
30353655000104,2019-08-08,2020-05-07,188,-0.9472285110359802,3.4744125724824215
30332830000187,2018-09-12,2020-05-07,414,4.126919536236029,9.383545906027457
30492077000197,2018-07-06,2020-05-06,460,13.345828953019524,10.638796072733946
30441447000167,2018-10-22,2020-05-07,387,4.411725046520432,8.659452515543876
30441458000147,2018-11-23,2020-05-07,365,-1.9499069592110452,8.072572521916932
30447260000170,2020-01-20,2020-05-07,74,-2.1193952698024376,1.1355683637728209
30773649000106,2018-07-25,2020-05-07,448,10.862109841185541,10.301515773057401
30785618000175,2018-07-24,2020-05-07,449,-3.540948517124809,10.328631194679904
30910292000160,2019-01-10,2020-05-07,333,9.860294621377674,7.2245827368065285
30910304000157,2018-12-27,2020-05-07,342,2.5310499177407797,7.462405078585732
30830288000192,2018-11-09,2020-05-07,374,21.55196881624999,8.312275690940707
31525221000107,2020-03-27,2020-05-07,27,17.51416287811216,0.3705605737916118
31533338000132,2018-12-31,2020-05-07,340,2.8787986851038116,7.409510125232743
31403572000145,2019-06-03,2020-05-07,235,-9.404237497528111,4.668782137692529
31341341000154,2018-12-17,2020-05-07,349,6.951020743999048,7.647742632884791
31341360000180,2018-12-04,2020-05-07,358,-6.094139999999992,7.886503536277978
31848028000107,2019-02-13,2020-05-07,305,22.337196188734154,6.592959776277452
31848050000157,2018-12-13,2018-12-17,3,0.06477800549025137,0.04924606144403043
31848144000126,2019-03-01,2020-05-07,296,-12.005433452038028,6.2785449210878586
31848209000133,2019-04-08,2020-05-07,268,14.404503089695876,5.652494742384384
31963337000128,2019-03-18,2020-05-07,288,12.590638687248056,6.043342550402642
32274449000134,2019-09-03,2020-05-07,170,2.8740971940542703,3.051580702186696
32274608000109,2019-08-20,2020-05-07,180,-12.320552861654456,3.286273530577777
32275258000197,2019-01-04,2020-05-07,337,11614841.43349355,7.33021650843495
32312071000116,2019-06-03,2020-05-07,235,-20.829481516987936,4.668782137692529
32295655000120,2019-04-04,2020-05-07,275,22.29084270189725,5.704524434862357
32312097000164,2019-07-03,2020-05-07,214,1.5728111757792984,4.129086403612581
32312124000107,2019-08-01,2020-05-07,193,2.9351017599453133,3.592173461874726
32319324000183,2019-05-20,2020-05-07,245,-42.037187326399085,4.926762366619197
32319447000114,2019-10-07,2020-05-07,146,-29.151719609371806,2.5135985194649324
32889785000191,2019-05-10,2020-05-07,251,-2.792177264534046,5.081855612464192
32708192000181,2019-10-31,2020-05-07,128,-2.4453419203185223,2.1292216388976826
32711845000181,2019-05-17,2020-05-07,246,-13.119487795182305,4.952595335513865
32738820000171,2019-04-02,2020-05-07,277,9.253117295019408,5.756579749914659
32754920000191,2019-05-15,2020-05-07,248,1.3646092998670145,5.004280355099899
32890909000159,2019-12-20,2020-05-07,93,-15.182438163421462,1.4644519902441644
33769006000187,2019-07-31,2020-05-07,194,1.9841991291340344,3.6176778549810384
33588888000184,2019-11-08,2020-05-07,122,-2.26199879617095,2.012963505372656
